network_id,fitting_id,fitting_classification,service_origin,pole_id,conduit_ids,trace_status,trace_note
LGTNET00245,LGTFIT00606,,unclassified_fitting,LGTLT00474,LGTCON01931;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01939;LGTCON01938,reachable,
LGTNET00245,LGTFIT00606,,unclassified_fitting,LGTLT00475,LGTCON01931;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01939;LGTCON01940,reachable,
LGTNET00245,LGTFIT00606,,unclassified_fitting,LGTLT00476,LGTCON01931;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01939;LGTCON01940;LGTCON01942;LGTCON01941,reachable,
LGTNET00245,LGTFIT00606,,unclassified_fitting,LGTLT00477,LGTCON01931;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01939;LGTCON01940;LGTCON01942;LGTCON01943,reachable,
LGTNET00245,LGTFIT00606,,unclassified_fitting,LGTLT00478,LGTCON01931;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01939;LGTCON01940;LGTCON01942;LGTCON01943;LGTCON01945;LGTCON01944,reachable,
LGTNET00245,LGTFIT00606,,unclassified_fitting,LGTLT00479,LGTCON01931;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01939;LGTCON01940;LGTCON01942;LGTCON01943;LGTCON01945;LGTCON01946,reachable,
LGTNET00245,LGTFIT00606,,unclassified_fitting,LGTLT00480,LGTCON01931;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01939;LGTCON01940;LGTCON01942;LGTCON01943;LGTCON01945;LGTCON01946;LGTCON01948;LGTCON01947,reachable,
LGTNET00245,LGTFIT00606,,unclassified_fitting,LGTLT00481,LGTCON01931;LGTCON01933;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01939;LGTCON01940;LGTCON01942;LGTCON01943;LGTCON01945;LGTCON01946;LGTCON01948;LGTCON01950,reachable,
LGTNET00245,LGTFIT00607,,unclassified_fitting,LGTLT00466,LGTCON01932;LGTCON01933,reachable,
LGTNET00245,LGTFIT00607,,unclassified_fitting,LGTLT00467,LGTCON01932;LGTCON02240,reachable,
LGTNET00245,LGTFIT00607,,unclassified_fitting,LGTLT00468,LGTCON01932;LGTCON02240;LGTCON02241;LGTCON01935,reachable,
LGTNET00245,LGTFIT00607,,unclassified_fitting,LGTLT00469,LGTCON01932;LGTCON02240;LGTCON02241;LGTCON01937,reachable,
LGTNET00245,LGTFIT00607,,unclassified_fitting,LGTLT00470,LGTCON01932;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01951,reachable,
LGTNET00245,LGTFIT00607,,unclassified_fitting,LGTLT00471,LGTCON01932;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01951;LGTCON01952,reachable,
LGTNET00245,LGTFIT00607,,unclassified_fitting,LGTLT00472,LGTCON01932;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01951;LGTCON01952;LGTCON01953,reachable,
LGTNET00245,LGTFIT00607,,unclassified_fitting,LGTLT00473,LGTCON01932;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01951;LGTCON01952;LGTCON01953;LGTCON01954,reachable,
LGTNET00245,LGTFIT00607,,unclassified_fitting,LGTLT00474,LGTCON01932;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01939;LGTCON01938,reachable,
LGTNET00245,LGTFIT00607,,unclassified_fitting,LGTLT00475,LGTCON01932;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01939;LGTCON01940,reachable,
LGTNET00245,LGTFIT00607,,unclassified_fitting,LGTLT00476,LGTCON01932;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01939;LGTCON01940;LGTCON01942;LGTCON01941,reachable,
LGTNET00245,LGTFIT00607,,unclassified_fitting,LGTLT00477,LGTCON01932;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01939;LGTCON01940;LGTCON01942;LGTCON01943,reachable,
LGTNET00245,LGTFIT00607,,unclassified_fitting,LGTLT00478,LGTCON01932;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01939;LGTCON01940;LGTCON01942;LGTCON01943;LGTCON01945;LGTCON01944,reachable,
LGTNET00245,LGTFIT00607,,unclassified_fitting,LGTLT00479,LGTCON01932;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01939;LGTCON01940;LGTCON01942;LGTCON01943;LGTCON01945;LGTCON01946,reachable,
LGTNET00245,LGTFIT00607,,unclassified_fitting,LGTLT00480,LGTCON01932;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01939;LGTCON01940;LGTCON01942;LGTCON01943;LGTCON01945;LGTCON01946;LGTCON01948;LGTCON01947,reachable,
LGTNET00245,LGTFIT00607,,unclassified_fitting,LGTLT00481,LGTCON01932;LGTCON02240;LGTCON02241;LGTCON01937;LGTCON01939;LGTCON01940;LGTCON01942;LGTCON01943;LGTCON01945;LGTCON01946;LGTCON01948;LGTCON01950,reachable,
LGTNET00245,LGTFIT01066,service_box,assumed,LGTLT00466,LGTCON01936;LGTCON01937;LGTCON02241;LGTCON02240;LGTCON01933,reachable,
LGTNET00245,LGTFIT01066,service_box,assumed,LGTLT00467,LGTCON01936;LGTCON01937;LGTCON02241,reachable,
LGTNET00245,LGTFIT01066,service_box,assumed,LGTLT00468,LGTCON01936;LGTCON01937;LGTCON01935,reachable,
LGTNET00245,LGTFIT01066,service_box,assumed,LGTLT00469,LGTCON01936,reachable,
LGTNET00245,LGTFIT01066,service_box,assumed,LGTLT00470,LGTCON01936;LGTCON01951,reachable,
LGTNET00245,LGTFIT01066,service_box,assumed,LGTLT00471,LGTCON01936;LGTCON01951;LGTCON01952,reachable,
LGTNET00245,LGTFIT01066,service_box,assumed,LGTLT00472,LGTCON01936;LGTCON01951;LGTCON01952;LGTCON01953,reachable,
LGTNET00245,LGTFIT01066,service_box,assumed,LGTLT00473,LGTCON01936;LGTCON01951;LGTCON01952;LGTCON01953;LGTCON01954,reachable,
LGTNET00245,LGTFIT01066,service_box,assumed,LGTLT00474,LGTCON01936;LGTCON01939;LGTCON01938,reachable,
LGTNET00245,LGTFIT01066,service_box,assumed,LGTLT00475,LGTCON01936;LGTCON01939;LGTCON01940,reachable,
LGTNET00245,LGTFIT01066,service_box,assumed,LGTLT00476,LGTCON01936;LGTCON01939;LGTCON01940;LGTCON01942;LGTCON01941,reachable,
LGTNET00245,LGTFIT01066,service_box,assumed,LGTLT00477,LGTCON01936;LGTCON01939;LGTCON01940;LGTCON01942;LGTCON01943,reachable,
LGTNET00245,LGTFIT01066,service_box,assumed,LGTLT00478,LGTCON01936;LGTCON01939;LGTCON01940;LGTCON01942;LGTCON01943;LGTCON01945;LGTCON01944,reachable,
LGTNET00245,LGTFIT01066,service_box,assumed,LGTLT00479,LGTCON01936;LGTCON01939;LGTCON01940;LGTCON01942;LGTCON01943;LGTCON01945;LGTCON01946,reachable,
LGTNET00245,LGTFIT01066,service_box,assumed,LGTLT00480,LGTCON01936;LGTCON01939;LGTCON01940;LGTCON01942;LGTCON01943;LGTCON01945;LGTCON01946;LGTCON01948;LGTCON01947,reachable,
LGTNET00245,LGTFIT01066,service_box,assumed,LGTLT00481,LGTCON01936;LGTCON01939;LGTCON01940;LGTCON01942;LGTCON01943;LGTCON01945;LGTCON01946;LGTCON01948;LGTCON01950,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT00259,LGTCON02737;LGTCON02738;LGTCON02736;LGTCON02741;LGTCON02742;LGTCON02744;LGTCON02745;LGTCON02746;LGTCON02747;LGTCON02748,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT00260,LGTCON02737;LGTCON02738;LGTCON02736;LGTCON02741;LGTCON02742;LGTCON02744;LGTCON02745;LGTCON02746;LGTCON02747;LGTCON02748;LGTCON02749,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT00261,LGTCON02737;LGTCON02738;LGTCON02736;LGTCON02741;LGTCON02742;LGTCON02744;LGTCON02745;LGTCON02746;LGTCON02747;LGTCON02748;LGTCON02749;LGTCON02750,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT00385,LGTCON02737;LGTCON02738;LGTCON02736;LGTCON02741;LGTCON02742;LGTCON02744;LGTCON02745;LGTCON02746;LGTCON02747;LGTCON02755;LGTCON02756;LGTCON02757;LGTCON02758,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT00386,LGTCON02737;LGTCON02738;LGTCON02736;LGTCON02741;LGTCON02742;LGTCON02744;LGTCON02745;LGTCON02746;LGTCON02747;LGTCON02755;LGTCON02756;LGTCON02757,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT00387,LGTCON02737;LGTCON02738;LGTCON02736;LGTCON02741;LGTCON02742;LGTCON02744;LGTCON02745;LGTCON02746;LGTCON02747;LGTCON02755;LGTCON02756,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT00388,LGTCON02737;LGTCON02738;LGTCON02736;LGTCON02741;LGTCON02742;LGTCON02744;LGTCON02745;LGTCON02746;LGTCON02747;LGTCON02755;LGTCON02754,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT00389,LGTCON02737;LGTCON02738;LGTCON02736;LGTCON02741;LGTCON02742;LGTCON02744;LGTCON02745;LGTCON02746;LGTCON02747;LGTCON02755;LGTCON02754;LGTCON02753,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT00390,LGTCON02737;LGTCON02738;LGTCON02736;LGTCON02741;LGTCON02742;LGTCON02744;LGTCON02745;LGTCON02746;LGTCON02747;LGTCON02755;LGTCON02754;LGTCON02753;LGTCON02752,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT00391,LGTCON02737;LGTCON02738;LGTCON02736;LGTCON02741;LGTCON02742;LGTCON02744;LGTCON02745;LGTCON02746;LGTCON02747;LGTCON02755;LGTCON02754;LGTCON02753;LGTCON02752;LGTCON02751,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT00392,LGTCON02737;LGTCON02738;LGTCON02736;LGTCON02741;LGTCON02742;LGTCON02744;LGTCON02745;LGTCON02746,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT00393,LGTCON02737;LGTCON02738;LGTCON02736;LGTCON02741;LGTCON02742;LGTCON02744;LGTCON02745,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT00394,LGTCON02737;LGTCON02738;LGTCON02736;LGTCON02741;LGTCON02742;LGTCON02744,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT00395,LGTCON02737;LGTCON02738;LGTCON02736;LGTCON02741;LGTCON02742,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT00396,LGTCON02737;LGTCON02738;LGTCON02736;LGTCON02741,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT00397,LGTCON02737;LGTCON02738;LGTCON02740;LGTCON02739,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT00398,LGTCON02737;LGTCON02738;LGTCON02740,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT00399,LGTCON02737;LGTCON02738;LGTCON02736,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT00400,LGTCON02737,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT00402,LGTCON02737;LGTCON02738;LGTCON02736;LGTCON02735,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT00403,LGTCON02737;LGTCON02738;LGTCON02736;LGTCON02735;LGTCON02734;LGTCON02733,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT00404,LGTCON02737;LGTCON02738;LGTCON02736;LGTCON02735;LGTCON02734;LGTCON02732,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT00405,LGTCON02737;LGTCON02738;LGTCON02736;LGTCON02735;LGTCON02734;LGTCON02733;LGTCON02730,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT00406,LGTCON02737;LGTCON02738;LGTCON02736;LGTCON02735;LGTCON02734;LGTCON02733;LGTCON02730;LGTCON02729;LGTCON02727,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT00407,LGTCON02737;LGTCON02738;LGTCON02736;LGTCON02735;LGTCON02734;LGTCON02733;LGTCON02730;LGTCON02729;LGTCON02727;LGTCON02728,reachable,
LGTNET00246,LGTFIT00047,,unclassified_fitting,LGTLT01071,LGTCON02737;LGTCON02738;LGTCON02736;LGTCON02735;LGTCON02734;LGTCON02732;LGTCON02731,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT00259,LGTCON02743;LGTCON02744;LGTCON02745;LGTCON02746;LGTCON02747;LGTCON02748,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT00260,LGTCON02743;LGTCON02744;LGTCON02745;LGTCON02746;LGTCON02747;LGTCON02748;LGTCON02749,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT00261,LGTCON02743;LGTCON02744;LGTCON02745;LGTCON02746;LGTCON02747;LGTCON02748;LGTCON02749;LGTCON02750,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT00385,LGTCON02743;LGTCON02744;LGTCON02745;LGTCON02746;LGTCON02747;LGTCON02755;LGTCON02756;LGTCON02757;LGTCON02758,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT00386,LGTCON02743;LGTCON02744;LGTCON02745;LGTCON02746;LGTCON02747;LGTCON02755;LGTCON02756;LGTCON02757,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT00387,LGTCON02743;LGTCON02744;LGTCON02745;LGTCON02746;LGTCON02747;LGTCON02755;LGTCON02756,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT00388,LGTCON02743;LGTCON02744;LGTCON02745;LGTCON02746;LGTCON02747;LGTCON02755;LGTCON02754,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT00389,LGTCON02743;LGTCON02744;LGTCON02745;LGTCON02746;LGTCON02747;LGTCON02755;LGTCON02754;LGTCON02753,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT00390,LGTCON02743;LGTCON02744;LGTCON02745;LGTCON02746;LGTCON02747;LGTCON02755;LGTCON02754;LGTCON02753;LGTCON02752,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT00391,LGTCON02743;LGTCON02744;LGTCON02745;LGTCON02746;LGTCON02747;LGTCON02755;LGTCON02754;LGTCON02753;LGTCON02752;LGTCON02751,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT00392,LGTCON02743;LGTCON02744;LGTCON02745;LGTCON02746,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT00393,LGTCON02743;LGTCON02744;LGTCON02745,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT00394,LGTCON02743;LGTCON02744,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT00395,LGTCON02743,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT00396,LGTCON02743;LGTCON02742,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT00397,LGTCON02743;LGTCON02742;LGTCON02741;LGTCON02736;LGTCON02740;LGTCON02739,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT00398,LGTCON02743;LGTCON02742;LGTCON02741;LGTCON02736;LGTCON02740,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT00399,LGTCON02743;LGTCON02742;LGTCON02741,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT00400,LGTCON02743;LGTCON02742;LGTCON02741;LGTCON02736;LGTCON02738,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT00402,LGTCON02743;LGTCON02742;LGTCON02741;LGTCON02735,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT00403,LGTCON02743;LGTCON02742;LGTCON02741;LGTCON02735;LGTCON02734;LGTCON02733,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT00404,LGTCON02743;LGTCON02742;LGTCON02741;LGTCON02735;LGTCON02734;LGTCON02732,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT00405,LGTCON02743;LGTCON02742;LGTCON02741;LGTCON02735;LGTCON02734;LGTCON02733;LGTCON02730,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT00406,LGTCON02743;LGTCON02742;LGTCON02741;LGTCON02735;LGTCON02734;LGTCON02733;LGTCON02730;LGTCON02729;LGTCON02727,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT00407,LGTCON02743;LGTCON02742;LGTCON02741;LGTCON02735;LGTCON02734;LGTCON02733;LGTCON02730;LGTCON02729;LGTCON02727;LGTCON02728,reachable,
LGTNET00246,LGTFIT01237,service_box,assumed,LGTLT01071,LGTCON02743;LGTCON02742;LGTCON02741;LGTCON02735;LGTCON02734;LGTCON02732;LGTCON02731,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT00259,LGTCON02759;LGTCON02758;LGTCON02757;LGTCON02756;LGTCON02755;LGTCON02748,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT00260,LGTCON02759;LGTCON02758;LGTCON02757;LGTCON02756;LGTCON02755;LGTCON02748;LGTCON02749,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT00261,LGTCON02759;LGTCON02758;LGTCON02757;LGTCON02756;LGTCON02755;LGTCON02748;LGTCON02749;LGTCON02750,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT00385,LGTCON02759,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT00386,LGTCON02759;LGTCON02758,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT00387,LGTCON02759;LGTCON02758;LGTCON02757,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT00388,LGTCON02759;LGTCON02758;LGTCON02757;LGTCON02756;LGTCON02754,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT00389,LGTCON02759;LGTCON02758;LGTCON02757;LGTCON02756;LGTCON02754;LGTCON02753,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT00390,LGTCON02759;LGTCON02758;LGTCON02757;LGTCON02756;LGTCON02754;LGTCON02753;LGTCON02752,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT00391,LGTCON02759;LGTCON02758;LGTCON02757;LGTCON02756;LGTCON02754;LGTCON02753;LGTCON02752;LGTCON02751,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT00392,LGTCON02759;LGTCON02758;LGTCON02757;LGTCON02756;LGTCON02755;LGTCON02747,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT00393,LGTCON02759;LGTCON02758;LGTCON02757;LGTCON02756;LGTCON02755;LGTCON02747;LGTCON02746,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT00394,LGTCON02759;LGTCON02758;LGTCON02757;LGTCON02756;LGTCON02755;LGTCON02747;LGTCON02746;LGTCON02745,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT00395,LGTCON02759;LGTCON02758;LGTCON02757;LGTCON02756;LGTCON02755;LGTCON02747;LGTCON02746;LGTCON02745;LGTCON02744,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT00396,LGTCON02759;LGTCON02758;LGTCON02757;LGTCON02756;LGTCON02755;LGTCON02747;LGTCON02746;LGTCON02745;LGTCON02744;LGTCON02742,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT00397,LGTCON02759;LGTCON02758;LGTCON02757;LGTCON02756;LGTCON02755;LGTCON02747;LGTCON02746;LGTCON02745;LGTCON02744;LGTCON02742;LGTCON02741;LGTCON02736;LGTCON02740;LGTCON02739,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT00398,LGTCON02759;LGTCON02758;LGTCON02757;LGTCON02756;LGTCON02755;LGTCON02747;LGTCON02746;LGTCON02745;LGTCON02744;LGTCON02742;LGTCON02741;LGTCON02736;LGTCON02740,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT00399,LGTCON02759;LGTCON02758;LGTCON02757;LGTCON02756;LGTCON02755;LGTCON02747;LGTCON02746;LGTCON02745;LGTCON02744;LGTCON02742;LGTCON02741,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT00400,LGTCON02759;LGTCON02758;LGTCON02757;LGTCON02756;LGTCON02755;LGTCON02747;LGTCON02746;LGTCON02745;LGTCON02744;LGTCON02742;LGTCON02741;LGTCON02736;LGTCON02738,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT00402,LGTCON02759;LGTCON02758;LGTCON02757;LGTCON02756;LGTCON02755;LGTCON02747;LGTCON02746;LGTCON02745;LGTCON02744;LGTCON02742;LGTCON02741;LGTCON02735,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT00403,LGTCON02759;LGTCON02758;LGTCON02757;LGTCON02756;LGTCON02755;LGTCON02747;LGTCON02746;LGTCON02745;LGTCON02744;LGTCON02742;LGTCON02741;LGTCON02735;LGTCON02734;LGTCON02733,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT00404,LGTCON02759;LGTCON02758;LGTCON02757;LGTCON02756;LGTCON02755;LGTCON02747;LGTCON02746;LGTCON02745;LGTCON02744;LGTCON02742;LGTCON02741;LGTCON02735;LGTCON02734;LGTCON02732,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT00405,LGTCON02759;LGTCON02758;LGTCON02757;LGTCON02756;LGTCON02755;LGTCON02747;LGTCON02746;LGTCON02745;LGTCON02744;LGTCON02742;LGTCON02741;LGTCON02735;LGTCON02734;LGTCON02733;LGTCON02730,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT00406,LGTCON02759;LGTCON02758;LGTCON02757;LGTCON02756;LGTCON02755;LGTCON02747;LGTCON02746;LGTCON02745;LGTCON02744;LGTCON02742;LGTCON02741;LGTCON02735;LGTCON02734;LGTCON02733;LGTCON02730;LGTCON02729;LGTCON02727,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT00407,LGTCON02759;LGTCON02758;LGTCON02757;LGTCON02756;LGTCON02755;LGTCON02747;LGTCON02746;LGTCON02745;LGTCON02744;LGTCON02742;LGTCON02741;LGTCON02735;LGTCON02734;LGTCON02733;LGTCON02730;LGTCON02729;LGTCON02727;LGTCON02728,reachable,
LGTNET00246,LGTFIT01238,service_box,explicit,LGTLT01071,LGTCON02759;LGTCON02758;LGTCON02757;LGTCON02756;LGTCON02755;LGTCON02747;LGTCON02746;LGTCON02745;LGTCON02744;LGTCON02742;LGTCON02741;LGTCON02735;LGTCON02734;LGTCON02732;LGTCON02731,reachable,
LGTNET00250,LGTFIT01131,service_box,explicit,LGTLT00880,LGTCON01024,reachable,
LGTNET00251,LGTFIT01145,service_box,explicit,LGTLT01562,LGTCON01345,reachable,
LGTNET00252,LGTFIT00193,,unclassified_fitting,LGTLT01523,LGTCON00782,reachable,
LGTNET00252,LGTFIT00193,,unclassified_fitting,LGTLT01524,LGTCON00782;LGTCON00713;LGTCON00783,reachable,
LGTNET00252,LGTFIT00193,,unclassified_fitting,LGTLT01525,LGTCON00782;LGTCON00713;LGTCON00783;LGTCON00712,reachable,
LGTNET00252,LGTFIT00193,,unclassified_fitting,LGTLT01526,LGTCON00782;LGTCON00713;LGTCON00783;LGTCON00712;LGTCON00710,reachable,
LGTNET00252,LGTFIT00193,,unclassified_fitting,LGTLT01527,LGTCON00782;LGTCON00713;LGTCON00783;LGTCON00712;LGTCON00710;LGTCON00709;LGTCON00693;LGTCON00692,reachable,
LGTNET00252,LGTFIT01096,service_box,explicit,LGTLT01523,LGTCON00711;LGTCON00712;LGTCON00783;LGTCON00713,reachable,
LGTNET00252,LGTFIT01096,service_box,explicit,LGTLT01524,LGTCON00711;LGTCON00712,reachable,
LGTNET00252,LGTFIT01096,service_box,explicit,LGTLT01525,LGTCON00711,reachable,
LGTNET00252,LGTFIT01096,service_box,explicit,LGTLT01526,LGTCON00711;LGTCON00710,reachable,
LGTNET00252,LGTFIT01096,service_box,explicit,LGTLT01527,LGTCON00711;LGTCON00710;LGTCON00709;LGTCON00693;LGTCON00692,reachable,
LGTNET00253,LGTFIT00117,,unclassified_fitting,LGTLT01518,LGTCON03156,reachable,
LGTNET00253,LGTFIT00117,,unclassified_fitting,LGTLT01519,LGTCON03156;LGTCON03155,reachable,
LGTNET00253,LGTFIT00117,,unclassified_fitting,LGTLT01520,LGTCON03156;LGTCON03155;LGTCON03154,reachable,
LGTNET00253,LGTFIT00117,,unclassified_fitting,LGTLT01521,LGTCON03156;LGTCON03155;LGTCON03154;LGTCON03149,reachable,
LGTNET00253,LGTFIT00117,,unclassified_fitting,LGTLT01522,LGTCON03156;LGTCON03155;LGTCON03154;LGTCON03149;LGTCON03148,reachable,
LGTNET00255,LGTFIT00540,,unclassified_fitting,LGTLT01558,LGTCON01342,reachable,
LGTNET00255,LGTFIT00540,,unclassified_fitting,LGTLT01559,LGTCON01341,reachable,
LGTNET00256,LGTFIT01176,service_box,explicit,LGTLT00881,LGTCON01169,reachable,
LGTNET00256,LGTFIT01176,service_box,explicit,LGTLT00882,LGTCON01169;LGTCON01168,reachable,
LGTNET00256,LGTFIT01176,service_box,explicit,LGTLT00883,LGTCON01169;LGTCON01167;LGTCON01166,reachable,
LGTNET00256,LGTFIT01176,service_box,explicit,LGTLT01563,LGTCON01169;LGTCON01167;LGTCON01170,reachable,
LGTNET00257,LGTFIT01094,service_pole,unclassified_fitting,LGTLT01913,LGTCON00028,reachable,
LGTNET00257,LGTFIT01094,service_pole,unclassified_fitting,LGTLT01914,LGTCON00028;LGTCON00027,reachable,
LGTNET00257,LGTFIT01094,service_pole,unclassified_fitting,LGTLT02627,,unreachable,
LGTNET00258,LGTFIT01011,,unclassified_fitting,LGTLT00498,LGTCON00017;LGTCON00016,reachable,
LGTNET00258,LGTFIT01011,,unclassified_fitting,LGTLT00499,LGTCON00017;LGTCON00016;LGTCON00015;LGTCON00014;LGTCON00013,reachable,
LGTNET00258,LGTFIT01011,,unclassified_fitting,LGTLT00500,LGTCON00017;LGTCON00016;LGTCON00015;LGTCON00018,reachable,
LGTNET00258,LGTFIT01011,,unclassified_fitting,LGTLT00501,LGTCON00017;LGTCON00016;LGTCON00015;LGTCON00018;LGTCON00019;LGTCON00020,reachable,
LGTNET00258,LGTFIT01011,,unclassified_fitting,LGTLT00511,LGTCON00017;LGTCON00016;LGTCON00015;LGTCON00018;LGTCON00019;LGTCON00020;LGTCON00022;LGTCON00023;LGTCON00025;LGTCON00026,reachable,
LGTNET00258,LGTFIT01011,,unclassified_fitting,LGTLT00516,LGTCON00017;LGTCON00016;LGTCON00015;LGTCON00014;LGTCON00013;LGTCON00012,reachable,
LGTNET00258,LGTFIT01011,,unclassified_fitting,LGTLT02821,LGTCON00017;LGTCON00016;LGTCON00015;LGTCON00014,reachable,
LGTNET00258,LGTFIT01011,,unclassified_fitting,LGTLT02871,LGTCON00017;LGTCON00016;LGTCON00015;LGTCON00018;LGTCON00019;LGTCON00021;LGTCON03885;LGTCON03887,reachable,
